country,state,city,date,pm25,pm10,no,no2,nox,nh3,co,so2,o3,benzene,toluene,xylene,aqi,aqi_bucket,wind_speed,humidity,deforestation_rate,industry_growth,co2_emission,population_density,source_file,aqi_bucket_clean,target_aqi_bucket,year,month,quarter,day_of_year,decade,is_covid_period,season,month_sin,month_cos,doy_sin,doy_cos,pm25_pm10_ratio,pm10_minus_pm25,no2_nox_ratio,benzene_toluene_ratio,so2_no2_ratio,pm25_humidity_interaction,high_humidity_flag,pm25_wind_dispersion,low_wind_flag,industry_density_interaction,co2_per_density,country_freq,city_freq,state_freq,country_city_freq,pm25_lag_1,pm25_lag_3,pm25_lag_12,pm10_lag_1,pm10_lag_3,pm10_lag_12,no2_lag_1,no2_lag_3,no2_lag_12,o3_lag_1,o3_lag_3,o3_lag_12,co_lag_1,co_lag_3,co_lag_12,humidity_lag_1,humidity_lag_3,humidity_lag_12,wind_speed_lag_1,wind_speed_lag_3,wind_speed_lag_12,split
Philippines,Region VII (Central Visayas),Bais,2014-01-01,30.354587474096338,69.10632602475638,16.438916252363978,42.19593651003834,31.07647196407323,9.443976088722351,0.8835536067333548,12.809443663046345,56.43404586937186,1.3263692301334598,3.4175370588744256,1.513710332986213,89.0,Moderate,12.162215726391004,71.73329504573785,0.9789340315855894,6.306590836320518,3.195163416794339,2361.59686637968,data\raw\global_air_quality_2014_2025.csv,Moderate,Moderate,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.4392446940961314,38.75173855066005,1.357809702498094,0.3881066449835829,0.3035705430172988,2177.434579271011,0,2.3061913058630115,0,14893.625156593338,0.0013523946731083415,0.061605206073752715,0.0004338394793926247,0.006941431670281995,0.0004338394793926247,30.354587474096338,30.354587474096338,30.354587474096338,69.10632602475638,69.10632602475638,69.10632602475638,42.19593651003834,42.19593651003834,42.19593651003834,56.43404586937186,56.43404586937186,56.43404586937186,0.8835536067333548,0.8835536067333548,0.8835536067333548,71.73329504573785,71.73329504573785,71.73329504573785,12.162215726391004,12.162215726391004,12.162215726391004,train
Indonesia,Central Java,Pati,2014-01-01,11.65,18.82,3.72,8.41,12.13,21.05,0.95,5.96,26.29,1.17,4.26,1.81,27.0,Good,5.55,85.25,0.33839,3.19,14.47,1183.98,data\raw\global_air_quality_2014_2025.csv,Good,Good,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.6190222837926522,7.17,0.6933222841449065,0.27464782285262374,0.7086800584209205,993.1625,1,1.7786259541984735,0,3776.8962,0.01221117655994194,0.040780911062906725,0.0004338394793926247,0.006073752711496746,0.0004338394793926247,11.65,11.65,11.65,18.82,18.82,18.82,8.41,8.41,8.41,26.29,26.29,26.29,0.95,0.95,0.95,85.25,85.25,85.25,5.55,5.55,5.55,train
Philippines,Region III (Central Luzon),Balanga,2014-01-01,24.907114384321844,43.82932515547044,12.623258083387173,42.89261569286098,29.42341310141152,5.429822282508393,0.8350540972375462,8.808079858957914,52.38965723983372,1.0833864770471446,2.961794849629029,0.9837160015955194,78.0,Moderate,17.13017943229204,78.2543586696167,2.469628830184556,5.30389441158442,2.084529508823681,2463.70321461591,data\raw\global_air_quality_2014_2025.csv,Moderate,Moderate,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.5682750927078337,18.9222107711486,1.4577715402103288,0.36578701978491895,0.20535188892833217,1949.090262455891,0,1.373793043656218,0,13067.221711803897,0.0008457527447776409,0.061605206073752715,0.0004338394793926247,0.005639913232104121,0.0004338394793926247,24.907114384321844,24.907114384321844,24.907114384321844,43.82932515547044,43.82932515547044,43.82932515547044,42.89261569286098,42.89261569286098,42.89261569286098,52.38965723983372,52.38965723983372,52.38965723983372,0.8350540972375462,0.8350540972375462,0.8350540972375462,78.2543586696167,78.2543586696167,78.2543586696167,17.13017943229204,17.13017943229204,17.13017943229204,train
Indonesia,East Java,Pasuruan,2014-01-01,19.7,36.79,8.55,22.43,30.98,9.66,0.92,4.21,42.51,1.64,5.07,1.64,68.0,Satisfactory,11.08,75.28,0.21174,3.97,4.31,1018.42,data\raw\global_air_quality_2014_2025.csv,Satisfactory,Satisfactory,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.5354715809874536,17.09,0.7240154704965955,0.3234713365934247,0.1876950429025839,1483.016,0,1.6307947019867548,0,4043.1274,0.00422789429283318,0.040780911062906725,0.0004338394793926247,0.006507592190889371,0.0004338394793926247,19.7,19.7,19.7,36.79,36.79,36.79,22.43,22.43,22.43,42.51,42.51,42.51,0.92,0.92,0.92,75.28,75.28,75.28,11.08,11.08,11.08,train
Philippines,Region I (Ilocos),Batac,2014-01-01,26.47200802984369,19.34818361871349,3.402116638094962,18.64706053718604,11.68606390289893,8.523996925337284,0.2279427416911634,5.060042235263272,37.58265500356832,0.5150730409875992,1.3992588513649002,0.2909423727247039,81.0,Unknown,11.242491750180008,88.44324179642281,0.5545036682408677,1.2628805833532226,0.4936760293269575,641.3216147815199,data\raw\global_air_quality_2014_2025.csv,,Satisfactory,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,1.3681907916177345,-7.123824411130197,1.5956663506601196,0.36810392328856867,0.2713586923694394,2341.270207020312,1,2.162305564098457,0,809.9126149923165,0.0007685807513964435,0.061605206073752715,0.0004338394793926247,0.0034707158351409977,0.0004338394793926247,26.47200802984369,26.47200802984369,26.47200802984369,19.34818361871349,19.34818361871349,19.34818361871349,18.64706053718604,18.64706053718604,18.64706053718604,37.58265500356832,37.58265500356832,37.58265500356832,0.2279427416911634,0.2279427416911634,0.2279427416911634,88.44324179642281,88.44324179642281,88.44324179642281,11.242491750180008,11.242491750180008,11.242491750180008,train
Philippines,Region VI (Western Visayas),Cadiz,2014-01-01,6.759239388084081,10.544588843858818,3.186767654493535,8.01833309714041,5.938703398365991,8.923962618618898,0.1597724533773367,1.3709219657024594,48.96982067558604,0.2450657565487394,0.6204429016271775,0.3478762043944919,28.0,Good,12.066231762273985,80.09598404599481,0.7649628502652488,7.406519509283399,0.8741695590008107,624.6629805966796,data\raw\global_air_quality_2014_2025.csv,Good,Good,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.6410149174290236,3.785349455774737,1.3501822214533223,0.3949845520377095,0.17097341531221222,541.3879301910423,1,0.5173059464320825,0,4626.578552516425,0.00139718919947467,0.061605206073752715,0.0004338394793926247,0.006507592190889371,0.0004338394793926247,6.759239388084081,6.759239388084081,6.759239388084081,10.544588843858818,10.544588843858818,10.544588843858818,8.01833309714041,8.01833309714041,8.01833309714041,48.96982067558604,48.96982067558604,48.96982067558604,0.1597724533773367,0.1597724533773367,0.1597724533773367,80.09598404599481,80.09598404599481,80.09598404599481,12.066231762273985,12.066231762273985,12.066231762273985,train
Indonesia,Sulawesi,Parepare,2014-01-01,17.06,38.02,4.59,8.24,12.83,8.12,0.81,0.15,46.54,1.63,4.92,3.79,79.0,Satisfactory,7.12,68.78,0.1899,4.75,5.87,1043.31,data\raw\global_air_quality_2014_2025.csv,Satisfactory,Satisfactory,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.4487111928271648,20.960000000000004,0.6422446888351763,0.3313007456705801,0.018203881285936738,1173.3868,0,2.1009852216748763,0,4955.7225,0.005620936312014632,0.040780911062906725,0.0004338394793926247,0.0039045553145336228,0.0004338394793926247,17.06,17.06,17.06,38.02,38.02,38.02,8.24,8.24,8.24,46.54,46.54,46.54,0.81,0.81,0.81,68.78,68.78,68.78,7.12,7.12,7.12,train
Indonesia,Sumatra,Pangkal Pinang,2014-01-01,29.06,38.67,9.69,20.13,29.82,6.22,0.46,1.57,33.97,1.59,4.19,2.92,57.0,Satisfactory,6.0,68.57,1.60202,4.07,8.97,800.52,data\raw\global_air_quality_2014_2025.csv,Satisfactory,Satisfactory,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.7514869213476358,9.610000000000003,0.6750502791733641,0.3794748497673389,0.07799304133169194,1992.6441999999997,0,4.151428571428571,0,3258.1164000000003,0.01119123665036431,0.040780911062906725,0.0004338394793926247,0.005639913232104121,0.0004338394793926247,29.06,29.06,29.06,38.67,38.67,38.67,20.13,20.13,20.13,33.97,33.97,33.97,0.46,0.46,0.46,68.57,68.57,68.57,6.0,6.0,6.0,train
Philippines,Region VII (Central Visayas),Bayawan,2014-01-01,9.023802708315436,14.050008339105366,4.81689087806278,16.15872107901399,11.117074337250688,11.714823167990874,0.3589899462525552,4.765318017769802,61.41945956215312,0.4176776621728273,0.9120278330541564,0.3311712473503332,38.0,Good,13.17539552940149,60.31074844530822,0.863912964294477,4.340351588447323,1.5865456950309116,2558.5742300627026,data\raw\global_air_quality_2014_2025.csv,Good,Good,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.6422631110428876,5.02620563078993,1.453504684354341,0.457965414069344,0.29490686172260616,544.2322951613033,0,0.6365820755829334,0,11105.111723613038,0.0006198475029153758,0.061605206073752715,0.0004338394793926247,0.006941431670281995,0.0004338394793926247,9.023802708315436,9.023802708315436,9.023802708315436,14.050008339105366,14.050008339105366,14.050008339105366,16.15872107901399,16.15872107901399,16.15872107901399,61.41945956215312,61.41945956215312,61.41945956215312,0.3589899462525552,0.3589899462525552,0.3589899462525552,60.31074844530822,60.31074844530822,60.31074844530822,13.17539552940149,13.17539552940149,13.17539552940149,train
Indonesia,Sulawesi,Palu,2014-01-01,16.28,28.87,3.61,7.97,11.58,2.36,0.93,4.74,46.79,1.2,4.04,2.27,94.0,Satisfactory,14.76,83.63,0.24373,5.99,11.34,1230.78,data\raw\global_air_quality_2014_2025.csv,Satisfactory,Satisfactory,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.5639071505401057,12.59,0.6882555536912303,0.2970296294481115,0.5947301637728779,1361.4964,1,1.0329949238578682,0,7372.3722,0.009206189416941337,0.040780911062906725,0.0004338394793926247,0.0039045553145336228,0.0004338394793926247,16.28,16.28,16.28,28.87,28.87,28.87,7.97,7.97,7.97,46.79,46.79,46.79,0.93,0.93,0.93,83.63,83.63,83.63,14.76,14.76,14.76,train
Philippines,Region VIII (Eastern Visayas),Baybay,2014-01-01,15.408610435720629,36.653274363094944,7.329214353181666,20.95429041764479,14.990257528538022,6.914437964187284,0.4646525285769819,6.812567525362975,41.402095031335776,0.1951982182691436,0.4098245361362511,0.2701439719582642,58.0,Moderate,19.38925866514418,70.5711127388128,1.1005148247474197,5.44484100273747,0.3901155371024398,566.3071394634829,data\raw\global_air_quality_2014_2025.csv,Moderate,Moderate,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.4203883631975517,21.244663927374315,1.3978605090601084,0.47629588948856466,0.32511562379181086,1087.402784207688,0,0.7557219557993022,0,3083.4523330937386,0.0006876619558699405,0.061605206073752715,0.0004338394793926247,0.003036876355748373,0.0004338394793926247,15.408610435720629,15.408610435720629,15.408610435720629,36.653274363094944,36.653274363094944,36.653274363094944,20.95429041764479,20.95429041764479,20.95429041764479,41.402095031335776,41.402095031335776,41.402095031335776,0.4646525285769819,0.4646525285769819,0.4646525285769819,70.5711127388128,70.5711127388128,70.5711127388128,19.38925866514418,19.38925866514418,19.38925866514418,train
Indonesia,Sulawesi,Palopo,2014-01-01,11.84,7.21,8.11,14.7,22.81,5.99,0.98,3.16,30.19,1.8,5.91,3.03,29.0,Good,5.58,82.68,0.22674,4.52,13.41,5.0,data\raw\global_air_quality_2014_2025.csv,Good,Good,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,1.6421634338192186,-4.63,0.6444541585070513,0.3045684763843525,0.21496597177102236,978.9312000000001,1,1.7993920972644377,0,22.599999999999998,2.235,0.040780911062906725,0.0004338394793926247,0.0039045553145336228,0.0004338394793926247,11.84,11.84,11.84,7.21,7.21,7.21,14.7,14.7,14.7,30.19,30.19,30.19,0.98,0.98,0.98,82.68,82.68,82.68,5.58,5.58,5.58,train
Philippines,Region XIII (Caraga),Bayugan,2014-01-01,15.86383850308034,31.565409884717976,24.890043060331664,25.704511666791955,16.95995099582724,1.856522828752245,0.4524142167400349,6.31277120083764,35.69439753824458,0.2835645896847252,0.4727148958276441,0.2986183530775357,59.0,Moderate,13.373554905573236,93.72002430031996,0.8893014737298564,2.568929964503261,0.7384568650373282,560.2629454160852,data\raw\global_air_quality_2014_2025.csv,Moderate,Moderate,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.5025703153688593,15.701571381637637,1.5156004965766525,0.5998626070914169,0.24558999747126908,1486.759330005041,1,1.1036823254440178,0,1439.2762684802362,0.0013157057152416902,0.061605206073752715,0.0004338394793926247,0.0026030368763557484,0.0004338394793926247,15.86383850308034,15.86383850308034,15.86383850308034,31.565409884717976,31.565409884717976,31.565409884717976,25.704511666791955,25.704511666791955,25.704511666791955,35.69439753824458,35.69439753824458,35.69439753824458,0.4524142167400349,0.4524142167400349,0.4524142167400349,93.72002430031996,93.72002430031996,93.72002430031996,13.373554905573236,13.373554905573236,13.373554905573236,train
Philippines,Region IV-A (CALABARZON),Batangas City,2014-01-01,31.863535550145333,56.71439636670596,16.084259968017392,35.0432797327373,27.097596041399985,7.098046945066359,1.4845509803093808,11.33395267409245,52.10350734197727,1.4753820554008312,3.4175370588744256,1.26903280273858,93.0,Moderate,19.915879192538966,87.4175593512583,0.922128840731392,2.462151137966612,2.8144454746773238,2617.90209663198,data\raw\global_air_quality_2014_2025.csv,Moderate,Moderate,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.5618244578025039,24.85086081656063,1.2932246235412614,0.4317090343938267,0.32342727156548207,2785.4325100957585,1,1.5234136350104552,0,6445.6706263076085,0.0010746661657558031,0.061605206073752715,0.0004338394793926247,0.0078091106290672455,0.0004338394793926247,31.863535550145333,31.863535550145333,31.863535550145333,56.71439636670596,56.71439636670596,56.71439636670596,35.0432797327373,35.0432797327373,35.0432797327373,52.10350734197727,52.10350734197727,52.10350734197727,1.4845509803093808,1.4845509803093808,1.4845509803093808,87.4175593512583,87.4175593512583,87.4175593512583,19.915879192538966,19.915879192538966,19.915879192538966,train
Indonesia,East Java,Malang,2014-01-01,26.72,32.8,4.16,10.6,14.76,3.35,0.83,1.53,42.49,1.73,4.03,2.05,70.0,Satisfactory,9.36,90.29,0.32514,5.19,8.77,1088.11,data\raw\global_air_quality_2014_2025.csv,Satisfactory,Satisfactory,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.8146341215050573,6.079999999999998,0.7181571329161834,0.42928029050116856,0.1443396090245652,2412.5488,1,2.5791505791505793,0,5647.2909,0.008052446493008052,0.040780911062906725,0.0004338394793926247,0.006507592190889371,0.0004338394793926247,26.72,26.72,26.72,32.8,32.8,32.8,10.6,10.6,10.6,42.49,42.49,42.49,0.83,0.83,0.83,90.29,90.29,90.29,9.36,9.36,9.36,train
Philippines,Region X (Northern Mindanao),Cagayan de Oro,2014-01-01,16.964225376449345,37.197563068137136,12.577296783763282,25.757616762273248,20.317504179399364,7.875301216368791,0.7598678805022658,6.284894923169129,37.43589860355876,0.6027769603089971,1.6141942244270393,0.4779988171654592,61.0,Moderate,11.194341555205108,73.91810537659569,1.7893455948359014,7.902205447681346,0.5502486066976983,629.2509435208075,data\raw\global_air_quality_2014_2025.csv,Moderate,Moderate,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.4560574274534456,20.23333769168779,1.26775490075375,0.37342258928002564,0.24400140498918768,1253.9633990087013,0,1.3911555043501491,0,4972.470233848751,0.0008730627258149151,0.061605206073752715,0.0004338394793926247,0.0039045553145336228,0.0004338394793926247,16.964225376449345,16.964225376449345,16.964225376449345,37.197563068137136,37.197563068137136,37.197563068137136,25.757616762273248,25.757616762273248,25.757616762273248,37.43589860355876,37.43589860355876,37.43589860355876,0.7598678805022658,0.7598678805022658,0.7598678805022658,73.91810537659569,73.91810537659569,73.91810537659569,11.194341555205108,11.194341555205108,11.194341555205108,train
Indonesia,Sulawesi,Makassar,2014-01-01,23.73,24.96,5.36,12.69,18.05,3.26,0.82,4.74,44.77,0.91,2.25,2.52,54.0,Satisfactory,13.42,89.4,0.11106,2.4,10.74,928.42,data\raw\global_air_quality_2014_2025.csv,Satisfactory,Satisfactory,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.9507211157563655,1.2300000000000004,0.7030470524627671,0.4044442646914379,0.37352242919445006,2121.462,1,1.645631067961165,0,2228.2079999999996,0.011555593811194078,0.040780911062906725,0.0004338394793926247,0.0039045553145336228,0.0004338394793926247,23.73,23.73,23.73,24.96,24.96,24.96,12.69,12.69,12.69,44.77,44.77,44.77,0.82,0.82,0.82,89.4,89.4,89.4,13.42,13.42,13.42,train
Philippines,Region IV-A (CALABARZON),Cavite City,2014-01-01,16.062539809162857,28.90381927912357,6.131338560536465,25.52825437074668,13.542227039729,6.289028363423693,0.7857798937207029,6.345878512091572,38.16120972218084,0.501867719638467,1.475369079973862,0.4420197003185599,59.0,Moderate,5.230973311836731,75.59557574805255,1.07719647633648,2.629961984308129,1.8241301043708,2373.9926248485144,data\raw\global_air_quality_2014_2025.csv,Moderate,Moderate,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.5557237643345154,12.841279469960714,1.8850852530214475,0.34016395374329284,0.2485825380516773,1214.2569448496804,0,2.577854053499072,0,6243.510354379463,0.0007680571658563148,0.061605206073752715,0.0004338394793926247,0.0078091106290672455,0.0004338394793926247,16.062539809162857,16.062539809162857,16.062539809162857,28.90381927912357,28.90381927912357,28.90381927912357,25.52825437074668,25.52825437074668,25.52825437074668,38.16120972218084,38.16120972218084,38.16120972218084,0.7857798937207029,0.7857798937207029,0.7857798937207029,75.59557574805255,75.59557574805255,75.59557574805255,5.230973311836731,5.230973311836731,5.230973311836731,train
Indonesia,Central Java,Jepara,2014-01-01,21.18,19.35,7.6,13.83,21.43,19.3,0.67,2.45,34.13,1.27,4.27,3.18,93.0,Satisfactory,15.2,100.0,0.45406,5.17,9.2,590.71,data\raw\global_air_quality_2014_2025.csv,Satisfactory,Satisfactory,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,1.094573586843742,-1.8299999999999983,0.6453569460869367,0.2974238179335321,0.1771511079427977,2118.0,1,1.3074074074074074,0,3053.9707000000003,0.015548157036386066,0.040780911062906725,0.0004338394793926247,0.006073752711496746,0.0004338394793926247,21.18,21.18,21.18,19.35,19.35,19.35,13.83,13.83,13.83,34.13,34.13,34.13,0.67,0.67,0.67,100.0,100.0,100.0,15.2,15.2,15.2,train
Philippines,Region VII (Central Visayas),Cebu City,2014-01-01,18.13461246846231,30.79603084514252,8.995089920180176,20.02298063596269,15.37957739475572,5.42968365472522,0.8137496012911224,6.544331723389391,54.70168297949516,0.2516640457216931,0.9603335620837924,0.169213539064072,64.0,Moderate,2.5718823324773203,70.89623303715807,0.8375421556192411,6.401845077761136,1.3107845042296264,2628.623434280656,data\raw\global_air_quality_2014_2025.csv,Moderate,Moderate,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.5888619858445397,12.66141837668021,1.301919995595609,0.26205871959415594,0.3268410191035339,1285.6757116026563,0,5.07704643671306,1,16828.03999403719,0.0004984685210596311,0.061605206073752715,0.0004338394793926247,0.006941431670281995,0.0004338394793926247,18.13461246846231,18.13461246846231,18.13461246846231,30.79603084514252,30.79603084514252,30.79603084514252,20.02298063596269,20.02298063596269,20.02298063596269,54.70168297949516,54.70168297949516,54.70168297949516,0.8137496012911224,0.8137496012911224,0.8137496012911224,70.89623303715807,70.89623303715807,70.89623303715807,2.5718823324773203,2.5718823324773203,2.5718823324773203,train
Indonesia,East Java,Jember,2014-01-01,20.38,26.78,3.9,10.0,13.91,12.37,1.0,7.31,29.39,1.43,3.55,4.21,55.0,Satisfactory,7.31,90.67,0.38457,3.79,12.48,1904.07,data\raw\global_air_quality_2014_2025.csv,Satisfactory,Satisfactory,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.7610156549284669,6.400000000000002,0.7189072092805745,0.40281678793893294,0.7309999269000074,1847.8546,1,2.4524669073405536,0,7216.4253,0.006550940385392663,0.040780911062906725,0.0004338394793926247,0.006507592190889371,0.0004338394793926247,20.38,20.38,20.38,26.78,26.78,26.78,10.0,10.0,10.0,29.39,29.39,29.39,1.0,1.0,1.0,90.67,90.67,90.67,7.31,7.31,7.31,train
Philippines,BARMM,Cotabato City,2014-01-01,4.285837476117592,7.14005048190799,1.7259050416048212,7.303851610828993,4.785771025789922,1.299583974623911,0.0957719254787975,2.3780390337475814,5.0,0.1729914060474086,0.4349018517423257,0.2459217711244668,18.0,Good,12.142571877748855,81.71530149769094,1.6206105012969971,2.6147210341598983,0.5802387590158953,606.0001013790393,data\raw\global_air_quality_2014_2025.csv,Good,Good,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.6002530215611717,2.854213005790398,1.5261595352786252,0.39777022696991593,0.32558694163978646,350.21850153105186,1,0.3261034077640288,0,1584.5212117788049,0.0009559121286761813,0.061605206073752715,0.0004338394793926247,0.0013015184381778742,0.0004338394793926247,4.285837476117592,4.285837476117592,4.285837476117592,7.14005048190799,7.14005048190799,7.14005048190799,7.303851610828993,7.303851610828993,7.303851610828993,5.0,5.0,5.0,0.0957719254787975,0.0957719254787975,0.0957719254787975,81.71530149769094,81.71530149769094,81.71530149769094,12.142571877748855,12.142571877748855,12.142571877748855,train
Indonesia,Papua & Maluku,Jayapura,2014-01-01,16.54,25.27,5.67,11.78,17.45,8.06,0.77,3.76,44.6,1.39,3.08,3.21,89.0,Satisfactory,2.89,100.0,0.93115,2.54,8.72,17.35,data\raw\global_air_quality_2014_2025.csv,Satisfactory,Satisfactory,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.6545310386018584,8.73,0.675071594551771,0.4512985547731964,0.3191850323272469,1654.0,1,4.251928020565552,1,44.069,0.47520435967302455,0.040780911062906725,0.0004338394793926247,0.003036876355748373,0.0004338394793926247,16.54,16.54,16.54,25.27,25.27,25.27,11.78,11.78,11.78,44.6,44.6,44.6,0.77,0.77,0.77,100.0,100.0,100.0,2.89,2.89,2.89,train
Indonesia,West Java,Karawang,2014-01-01,32.07,38.52,10.53,27.22,37.74,15.64,0.97,9.86,27.66,1.8,6.08,4.9,72.0,Satisfactory,7.49,98.61,0.1982,2.48,20.28,2667.11,data\raw\global_air_quality_2014_2025.csv,Satisfactory,Satisfactory,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.8325544955203921,6.450000000000003,0.7212506433160931,0.2960525828860883,0.3622336384190434,3162.4227,1,3.7773851590106005,0,6614.4328000000005,0.007600886020441436,0.040780911062906725,0.0004338394793926247,0.006941431670281995,0.0004338394793926247,32.07,32.07,32.07,38.52,38.52,38.52,27.22,27.22,27.22,27.66,27.66,27.66,0.97,0.97,0.97,98.61,98.61,98.61,7.49,7.49,7.49,train
Philippines,Region I (Ilocos),Dagupan,2014-01-01,4.044289802751536,9.934906083501712,1.517544952692533,5.577793131547875,3.760529184647416,1.4104332422004773,0.1084343060570055,1.5338559819247912,28.74065909131569,0.1372330821964459,0.207348672969947,0.0697184460400521,17.0,Good,14.785093999189312,76.95713374427335,0.5882559410903911,1.0701655989858252,0.4331828267059334,617.330974783438,data\raw\global_air_quality_2014_2025.csv,Good,Good,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.40707877474442006,5.890616280750176,1.4832464726169572,0.6618437359017986,0.2749932940782696,311.2369512509509,0,0.25620942155677007,0,660.6463724016213,0.0007005678906149733,0.061605206073752715,0.0004338394793926247,0.0034707158351409977,0.0004338394793926247,4.044289802751536,4.044289802751536,4.044289802751536,9.934906083501712,9.934906083501712,9.934906083501712,5.577793131547875,5.577793131547875,5.577793131547875,28.74065909131569,28.74065909131569,28.74065909131569,0.1084343060570055,0.1084343060570055,0.1084343060570055,76.95713374427335,76.95713374427335,76.95713374427335,14.785093999189312,14.785093999189312,14.785093999189312,train
Philippines,Region VII (Central Visayas),Danao,2014-01-01,34.65326667161126,66.94408180886755,17.231930369480306,51.43268643172861,36.39224690464073,6.9388082309384735,1.3419814069812597,15.766427326688524,47.44292199866791,0.5589897505386554,0.9942685962830008,0.5511507424332467,98.0,Moderate,11.164961567201075,78.01347603726217,0.9411664155860278,1.3149872253466173,2.944059618353176,2420.50550285852,data\raw\global_air_quality_2014_2025.csv,Moderate,Moderate,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.5176449540813042,32.29081513725629,1.413286878197209,0.5622114491164116,0.3065448864132711,2703.421789098601,0,2.8486129183541937,0,3182.9338151401435,0.0012157972033835132,0.061605206073752715,0.0004338394793926247,0.006941431670281995,0.0004338394793926247,34.65326667161126,34.65326667161126,34.65326667161126,66.94408180886755,66.94408180886755,66.94408180886755,51.43268643172861,51.43268643172861,51.43268643172861,47.44292199866791,47.44292199866791,47.44292199866791,1.3419814069812597,1.3419814069812597,1.3419814069812597,78.01347603726217,78.01347603726217,78.01347603726217,11.164961567201075,11.164961567201075,11.164961567201075,train
Indonesia,Jakarta (DKI),Jakarta Utara,2014-01-01,14.8,29.03,7.54,13.13,20.67,6.66,0.69,4.16,44.91,1.11,4.2,1.94,71.0,Satisfactory,13.02,78.41,0.35091,2.1,8.22,1356.01,data\raw\global_air_quality_2014_2025.csv,Satisfactory,Satisfactory,2014,1,1,1,2010,0,Winter,0.49999999999999994,0.8660254037844387,0.017201575418260506,0.9998520419557735,0.5098174126828311,14.23,0.6352200950546639,0.2642856513605592,0.3168316590379544,1160.468,0,1.0556348074179744,0,2847.621,0.006057435096277847,0.040780911062906725,0.0004338394793926247,0.0026030368763557484,0.0004338394793926247,14.8,14.8,14.8,29.03,29.03,29.03,13.13,13.13,13.13,44.91,44.91,44.91,0.69,0.69,0.69,78.41,78.41,78.41,13.02,13.02,13.02,train
